enst_id	length	syn_prob	syn_count	mis_prob	mis_count
ENST00000398633	235	1.281e-05	74	2.658e-05	117
ENST00000398634	287	7.334e-06	63	1.963e-05	151
ENST00000398637	487	1.498e-05	100	3.528e-05	158
ENST00000398640	949	5.602e-05	316	1.008e-04	634
ENST00000398652	274	8.542e-06	59	2.184e-05	127
ENST00000398659	414	1.765e-05	94	3.628e-05	173
ENST00000398661	370	1.083e-05	69	2.700e-05	211
ENST00000398664	124	5.573e-06	32	1.276e-05	69
ENST00000398665	1537	9.091e-05	578	1.635e-04	734
ENST00000398675	440	1.690e-05	86	3.868e-05	188
ENST00000398696	178	3.959e-06	21	1.050e-05	68
ENST00000398706	1842	6.698e-05	431	1.694e-04	608
ENST00000398712	387	1.887e-05	118	3.881e-05	219
ENST00000398714	314	1.199e-05	87	2.639e-05	144
ENST00000398718	82	1.962e-06	14	5.725e-06	44
ENST00000398721	61	1.650e-06	10	4.460e-06	21
ENST00000398733	147	3.219e-06	20	1.066e-05	5
ENST00000398743	509	1.622e-05	144	3.925e-05	328
ENST00000398752	553	1.743e-05	127	4.844e-05	200
ENST00000398754	351	1.060e-05	74	2.762e-05	154
ENST00000398755	540	1.886e-05	122	4.600e-05	299
ENST00000398776	739	2.424e-05	162	5.890e-05	375
ENST00000398780	107	3.441e-06	15	1.249e-05	61
ENST00000398788	1114	5.128e-05	306	1.110e-04	654
ENST00000398793	862	3.938e-05	230	8.402e-05	375
ENST00000398795	317	1.211e-05	61	2.742e-05	96
ENST00000398802	288	1.083e-05	72	2.799e-05	181
ENST00000398805	418	1.020e-05	68	2.767e-05	173
ENST00000398812	594	2.272e-05	144	4.975e-05	245
ENST00000398814	755	2.607e-05	180	6.232e-05	421
ENST00000398841	157	7.565e-06	43	1.602e-05	59
ENST00000398844	1093	2.917e-05	223	7.773e-05	533
ENST00000398846	358	2.437e-05	76	4.909e-05	144
ENST00000398864	517	2.570e-05	96	5.241e-05	131
ENST00000398868	541	1.358e-05	116	3.843e-05	221
ENST00000398879	1445	6.265e-05	422	1.299e-04	781
ENST00000398882	719	4.105e-05	208	8.919e-05	402
ENST00000398884	74	3.267e-06	19	7.371e-06	31
ENST00000398904	1068	3.538e-05	230	9.866e-05	534
ENST00000398943	914	3.353e-05	15	8.582e-05	21
ENST00000398944	914	3.353e-05	15	8.582e-05	21
ENST00000398955	240	9.331e-06	57	1.952e-05	122
ENST00000398960	763	2.122e-05	180	6.240e-05	245
ENST00000398965	414	9.500e-06	54	3.068e-05	157
ENST00000398978	717	3.013e-05	175	6.805e-05	321
ENST00000398988	762	3.314e-05	221	7.573e-05	348
ENST00000399002	552	1.635e-05	131	4.268e-05	244
ENST00000399004	522	1.155e-05	104	3.426e-05	242
ENST00000399012	323	1.915e-05	146	3.707e-05	289
ENST00000399017	2025	5.064e-05	372	1.420e-04	955
ENST00000399022	312	9.355e-06	69	2.448e-05	89
ENST00000399034	384	8.264e-06	50	2.682e-05	94
ENST00000399042	317	9.626e-06	35	2.514e-05	31
ENST00000399044	281	9.808e-06	60	2.329e-05	135
ENST00000399050	968	2.900e-05	165	8.743e-05	419
ENST00000399069	334	1.094e-05	70	2.721e-05	156
ENST00000399075	199	8.467e-06	60	2.054e-05	110
ENST00000399080	1159	2.679e-05	211	7.516e-05	568
ENST00000399107	223	5.353e-06	36	1.461e-05	96
ENST00000399113	743	2.212e-05	163	5.879e-05	318
ENST00000399120	726	2.747e-05	193	5.890e-05	395
ENST00000399132	654	2.079e-05	131	5.351e-05	273
ENST00000399134	301	1.549e-05	81	3.502e-05	164
ENST00000399137	239	1.395e-05	87	2.454e-05	149
ENST00000399138	394	2.359e-05	147	5.064e-05	130
ENST00000399139	239	1.395e-05	87	2.454e-05	149
ENST00000399143	364	1.697e-05	25	3.700e-05	53
ENST00000399147	397	1.251e-05	104	3.346e-05	268
ENST00000399151	2298	9.083e-05	626	1.871e-04	1202
ENST00000399167	605	2.783e-05	165	6.193e-05	317
ENST00000399180	687	1.714e-05	202	4.754e-05	517
ENST00000399187	523	2.169e-05	136	4.763e-05	299
ENST00000399199	613	2.143e-05	123	5.614e-05	283
ENST00000399215	440	1.446e-05	91	3.297e-05	214
ENST00000399231	1855	4.966e-05	343	1.479e-04	701
ENST00000399232	1025	2.880e-05	165	8.598e-05	395
ENST00000399246	545	2.327e-05	3	4.983e-05	16
ENST00000399262	2540	5.919e-05	503	1.741e-04	1138
ENST00000399271	1301	3.638e-05	353	9.157e-05	628
ENST00000399275	467	1.789e-05	130	4.088e-05	249
ENST00000399277	140	5.399e-06	26	1.172e-05	63
ENST00000399289	129	6.122e-06	49	1.232e-05	99
ENST00000399295	58	1.524e-06	11	3.410e-06	23
ENST00000399298	368	1.353e-05	102	3.072e-05	225
ENST00000399299	68	2.310e-06	10	5.760e-06	31
ENST00000399300	1001	2.574e-05	239	8.345e-05	520
ENST00000399302	1735	3.974e-05	287	1.115e-04	751
ENST00000399312	125	4.006e-06	23	1.062e-05	72
ENST00000399322	804	2.130e-05	157	5.864e-05	284
ENST00000399332	2610	6.366e-05	470	1.937e-04	851
ENST00000399336	1222	5.054e-05	92	1.027e-04	193
ENST00000399363	293	1.091e-05	57	2.548e-05	142
ENST00000399391	2925	1.158e-04	620	2.648e-04	1415
ENST00000399395	293	1.214e-05	72	2.810e-05	192
ENST00000399396	752	1.730e-05	118	4.825e-05	346
ENST00000399398	220	1.161e-05	52	2.397e-05	114
ENST00000399409	567	2.028e-05	132	5.159e-05	295
ENST00000399410	1531	6.865e-05	476	1.420e-04	769
ENST00000399422	580	1.643e-05	106	4.538e-05	267
ENST00000399429	1125	2.954e-05	251	8.264e-05	658
ENST00000399451	1053	2.954e-05	184	7.519e-05	377
ENST00000399455	1375	3.276e-05	235	9.425e-05	494
ENST00000399464	1562	6.819e-05	424	1.580e-04	727
ENST00000399496	379	9.889e-06	70	2.661e-05	184
ENST00000399503	1512	5.069e-05	305	1.236e-04	611
ENST00000399510	764	3.284e-05	188	7.580e-05	164
ENST00000399518	868	3.064e-05	214	7.069e-05	398
ENST00000399537	2968	1.809e-04	1048	3.460e-04	1661
ENST00000399546	951	2.199e-05	168	6.415e-05	431
ENST00000399562	142	8.764e-06	35	2.081e-05	75
ENST00000399564	1585	4.138e-05	322	1.102e-04	828
ENST00000399575	248	6.565e-06	76	1.759e-05	130
ENST00000399583	1075	6.050e-05	365	1.173e-04	719
ENST00000399598	331	9.513e-06	50	2.508e-05	145
ENST00000399599	208	7.972e-06	43	1.752e-05	104
ENST00000399602	629	1.560e-05	116	4.085e-05	254
ENST00000399604	807	1.687e-05	168	5.341e-05	562
ENST00000399609	473	1.743e-05	153	4.103e-05	259
ENST00000399634	2209	9.337e-05	575	2.055e-04	641
ENST00000399635	358	1.660e-05	112	3.645e-05	209
ENST00000399654	718	3.241e-05	220	7.270e-05	441
ENST00000399676	237	8.290e-06	75	1.777e-05	115
ENST00000399682	228	6.830e-06	77	1.537e-05	149
ENST00000399685	238	7.223e-06	61	1.652e-05	128
ENST00000399688	432	9.823e-06	70	2.873e-05	154
ENST00000399703	992	2.666e-05	134	7.102e-05	389
ENST00000399722	897	2.044e-05	160	6.231e-05	449
ENST00000399742	275	8.085e-06	51	2.164e-05	147
ENST00000399753	226	1.002e-05	59	2.143e-05	140
ENST00000399770	290	8.310e-06	66	2.390e-05	176
ENST00000399775	76	3.162e-06	20	6.401e-06	36
ENST00000399784	172	7.503e-06	60	1.435e-05	103
ENST00000399788	1690	4.490e-05	391	1.314e-04	705
ENST00000399794	390	9.615e-06	79	3.455e-05	206
ENST00000399799	1354	3.123e-05	211	9.264e-05	321
ENST00000399808	133	6.616e-06	55	1.210e-05	88
ENST00000399810	147	7.928e-06	27	1.685e-05	73
ENST00000399813	315	1.250e-05	79	2.915e-05	162
ENST00000399816	161	1.004e-05	28	1.894e-05	25
ENST00000399817	132	6.069e-06	51	1.211e-05	92
ENST00000399820	1342	3.346e-05	230	9.671e-05	548
ENST00000399837	511	1.610e-05	112	3.970e-05	280
ENST00000399839	511	1.610e-05	112	3.970e-05	280
ENST00000399878	1132	3.741e-05	205	8.946e-05	489
ENST00000399881	1149	3.124e-05	255	8.129e-05	583
ENST00000399889	175	5.185e-06	54	1.387e-05	126
ENST00000399892	421	1.235e-05	83	3.389e-05	161
ENST00000399899	225	7.869e-06	52	1.810e-05	144
ENST00000399907	918	2.936e-05	213	7.016e-05	429
ENST00000399910	300	7.130e-06	28	2.059e-05	73
ENST00000399916	429	2.733e-05	135	5.516e-05	151
ENST00000399921	736	2.003e-05	138	5.310e-05	359
ENST00000399932	552	2.757e-05	180	5.475e-05	393
ENST00000399933	2103	5.968e-05	586	1.487e-04	1455
ENST00000399947	242	7.254e-06	54	1.806e-05	107
ENST00000399953	544	2.535e-05	152	5.392e-05	240
ENST00000399959	661	1.786e-05	99	5.729e-05	73
ENST00000399974	28	5.816e-07	3	1.714e-06	6
ENST00000399976	823	1.926e-05	130	5.409e-05	387
ENST00000399982	2581	6.713e-05	482	2.106e-04	796
ENST00000399989	324	8.291e-06	46	2.151e-05	100
ENST00000399992	356	9.082e-06	53	2.349e-05	111
ENST00000400004	336	1.155e-05	58	2.981e-05	112
ENST00000400017	1286	3.746e-05	263	9.778e-05	630
ENST00000400033	252	5.314e-06	43	1.653e-05	131
ENST00000400079	79	1.915e-06	1	5.212e-06	4
ENST00000400085	300	7.108e-06	13	2.084e-05	29
ENST00000400099	119	2.738e-06	17	8.243e-06	55
ENST00000400100	240	6.910e-06	53	2.097e-05	63
ENST00000400105	623	1.820e-05	137	4.838e-05	313
ENST00000400113	450	2.109e-05	170	4.453e-05	200
ENST00000400120	300	6.827e-06	11	2.028e-05	47
ENST00000400137	108	3.677e-06	15	9.570e-06	21
ENST00000400156	300	7.120e-06	96	1.995e-05	309
ENST00000400159	173	8.264e-06	55	1.562e-05	115
ENST00000400181	876	3.121e-05	143	7.579e-05	168
ENST00000400183	1125	2.993e-05	212	7.913e-05	470
ENST00000400191	1055	4.913e-05	288	1.106e-04	490
ENST00000400198	273	1.094e-05	72	3.654e-05	67
ENST00000400199	1158	2.805e-05	245	7.466e-05	621
ENST00000400202	1158	2.805e-05	245	7.466e-05	621
ENST00000400206	416	2.091e-05	120	4.879e-05	135
ENST00000400230	522	1.380e-05	95	3.819e-05	249
ENST00000400237	378	1.210e-05	100	3.237e-05	232
ENST00000400256	742	2.440e-05	173	5.707e-05	321
ENST00000400286	841	2.085e-05	204	5.618e-05	459
ENST00000400288	1242	4.093e-05	279	1.168e-04	742
ENST00000400314	371	1.462e-05	84	3.208e-05	142
ENST00000400324	1193	3.106e-05	244	8.628e-05	593
ENST00000400331	852	1.976e-05	153	5.508e-05	511
ENST00000400345	975	3.417e-05	196	8.287e-05	285
ENST00000400359	1148	4.966e-05	308	1.070e-04	545
ENST00000400365	245	1.078e-05	87	2.364e-05	186
ENST00000400368	365	1.540e-05	145	3.127e-05	288
ENST00000400372	271	1.226e-05	104	2.406e-05	225
ENST00000400374	401	1.622e-05	108	3.322e-05	294
ENST00000400375	282	1.231e-05	133	2.599e-05	229
ENST00000400379	473	2.222e-05	129	4.821e-05	232
ENST00000400382	569	2.978e-05	168	5.921e-05	305
ENST00000400384	587	3.619e-05	180	6.812e-05	283
ENST00000400393	160	1.057e-05	17	2.227e-05	41
ENST00000400405	269	1.250e-05	74	2.716e-05	187
ENST00000400419	85	2.872e-06	12	6.801e-06	31
ENST00000400422	1621	4.264e-05	307	1.176e-04	589
ENST00000400441	946	2.950e-05	200	7.357e-05	463
ENST00000400445	2946	7.792e-05	515	2.194e-04	855
ENST00000400451	644	3.492e-05	187	7.092e-05	374
ENST00000400454	2012	7.932e-05	549	1.809e-04	872
ENST00000400457	1340	3.716e-05	79	9.573e-05	239
ENST00000400485	939	2.533e-05	182	6.877e-05	313
ENST00000400520	144	4.741e-06	38	1.158e-05	62
ENST00000400521	524	2.594e-05	155	5.425e-05	281
ENST00000400522	1288	4.474e-05	69	1.029e-04	166
ENST00000400532	312	9.235e-06	45	2.564e-05	124
ENST00000400546	837	2.256e-05	174	5.933e-05	331
ENST00000400549	102	2.575e-06	24	6.896e-06	93
ENST00000400552	88	2.165e-06	35	5.364e-06	62
ENST00000400556	950	2.690e-05	173	7.176e-05	375
ENST00000400577	281	7.712e-06	46	2.105e-05	132
ENST00000400588	574	2.195e-05	154	4.738e-05	375
ENST00000400590	365	1.178e-05	57	2.914e-05	124
ENST00000400606	466	1.133e-05	102	3.031e-05	210
ENST00000400613	239	6.737e-06	54	1.656e-05	147
ENST00000400633	122	4.447e-06	9	1.092e-05	62
ENST00000400664	777	3.932e-05	233	8.490e-05	505
ENST00000400677	348	3.337e-05	40	5.791e-05	80
ENST00000400723	477	2.254e-05	133	4.704e-05	217
ENST00000400752	167	5.988e-06	30	1.513e-05	66
ENST00000400788	141	5.975e-06	35	1.253e-05	77
ENST00000400794	927	2.259e-05	176	6.467e-05	312
ENST00000400809	520	2.495e-05	154	5.922e-05	307
ENST00000400822	1834	6.202e-05	428	1.628e-04	856
ENST00000400841	371	1.550e-05	76	3.168e-05	177
ENST00000400888	374	1.183e-05	89	2.796e-05	195
ENST00000400889	149	3.974e-06	7	1.010e-05	24
ENST00000400897	686	2.576e-05	182	5.789e-05	398
ENST00000400900	164	5.759e-06	32	1.440e-05	112
ENST00000400906	512	2.575e-05	170	4.981e-05	317
ENST00000400926	374	1.336e-05	103	2.964e-05	125
ENST00000400930	275	1.321e-05	81	2.504e-05	101
ENST00000400952	453	9.833e-06	56	2.937e-05	159
ENST00000400968	538	1.238e-05	91	3.815e-05	238
ENST00000401041	565	1.415e-05	86	4.094e-05	213
ENST00000401053	682	2.293e-05	177	5.585e-05	380
ENST00000401061	282	9.299e-06	85	2.616e-05	210
ENST00000401073	1094	4.692e-05	307	1.129e-04	632
ENST00000401088	152	6.423e-06	36	1.440e-05	81
ENST00000401095	1079	6.442e-05	133	1.303e-04	299
ENST00000401399	1240	5.592e-05	341	1.227e-04	577
ENST00000401408	586	1.273e-05	105	3.847e-05	335
ENST00000401412	188	4.691e-06	34	1.250e-05	81
ENST00000401445	293	1.041e-05	75	2.294e-05	175
ENST00000401466	311	1.200e-05	89	2.802e-05	183
ENST00000401500	1523	6.280e-05	388	1.356e-04	790
ENST00000401506	111	4.800e-06	31	1.065e-05	51
ENST00000401528	228	1.269e-05	67	2.323e-05	114
ENST00000401533	874	5.440e-05	156	1.068e-04	267
ENST00000401542	287	7.352e-06	35	2.143e-05	99
ENST00000401548	1274	4.100e-05	290	9.395e-05	598
ENST00000401557	234	6.220e-06	36	1.604e-05	84
ENST00000401558	1071	2.452e-05	215	7.172e-05	145
ENST00000401592	785	3.703e-05	253	7.568e-05	471
ENST00000401642	684	2.480e-05	161	5.465e-05	364
ENST00000401675	149	9.559e-06	39	1.666e-05	56
ENST00000401695	151	4.699e-06	38	1.473e-05	28
ENST00000401707	1024	3.131e-05	200	8.204e-05	485
ENST00000401731	265	9.263e-06	65	2.082e-05	169
ENST00000401738	992	2.649e-05	242	7.230e-05	541
ENST00000401740	335	9.793e-06	127	2.431e-05	289
ENST00000401743	375	2.381e-05	101	4.317e-05	219
ENST00000401756	200	7.954e-06	61	1.929e-05	131
ENST00000401766	630	2.392e-05	152	5.336e-05	263
ENST00000401783	3574	1.113e-04	738	2.745e-04	1671
ENST00000401804	1030	4.532e-05	282	9.446e-05	624
ENST00000401811	98	4.680e-06	27	1.122e-05	52
ENST00000401815	560	3.371e-05	164	6.322e-05	288
ENST00000401827	482	1.342e-05	82	3.738e-05	173
ENST00000401833	317	1.316e-05	79	2.850e-05	165
ENST00000401850	353	2.012e-05	130	4.013e-05	245
ENST00000401867	535	1.719e-05	123	4.513e-05	260
ENST00000401878	1170	4.603e-05	321	1.056e-04	532
ENST00000401903	180	5.886e-06	56	1.451e-05	126
ENST00000401924	569	2.637e-05	68	5.585e-05	182
ENST00000401950	1198	3.574e-05	257	9.479e-05	519
ENST00000401959	128	5.006e-06	36	1.015e-05	21
ENST00000402010	788	3.040e-05	179	7.655e-05	207
ENST00000402034	397	1.473e-05	84	3.302e-05	213
ENST00000402038	976	2.848e-05	79	7.836e-05	143
ENST00000402050	695	3.239e-05	227	6.688e-05	471
ENST00000402066	579	3.298e-05	145	6.449e-05	263
ENST00000402077	297	1.506e-05	64	3.300e-05	99
ENST00000402119	524	1.934e-05	157	4.741e-05	385
ENST00000402135	380	9.609e-06	75	2.687e-05	243
ENST00000402142	2223	1.188e-04	600	2.447e-04	719
ENST00000402157	1245	3.421e-05	210	9.042e-05	558
ENST00000402182	490	1.761e-05	136	4.456e-05	263
ENST00000402198	1442	3.823e-05	304	1.119e-04	678
ENST00000402217	148	4.873e-06	33	1.324e-05	68
ENST00000402219	1333	3.149e-05	239	9.657e-05	465
ENST00000402228	465	1.366e-05	105	3.643e-05	297
ENST00000402252	346	1.654e-05	89	3.383e-05	193
ENST00000402255	199	7.419e-06	52	1.783e-05	124
ENST00000402280	1024	2.779e-05	217	7.083e-05	472
ENST00000402285	156	4.227e-06	39	1.196e-05	61
ENST00000402291	718	1.672e-05	125	5.052e-05	335
ENST00000402297	80	1.894e-06	10	5.486e-06	35
ENST00000402301	184	7.143e-06	77	1.683e-05	52
ENST00000402321	423	2.755e-05	162	5.465e-05	223
ENST00000402357	132	8.395e-06	47	1.625e-05	47
ENST00000402377	645	1.347e-05	116	3.981e-05	363
ENST00000402384	483	1.474e-05	110	3.593e-05	226
ENST00000402394	318	1.000e-05	79	2.193e-05	129
ENST00000402395	145	9.903e-06	50	1.876e-05	77
ENST00000402399	114	5.591e-06	32	1.274e-05	70
ENST00000402418	320	1.225e-05	76	2.806e-05	168
ENST00000402510	1709	4.235e-05	241	1.163e-04	620
ENST00000402538	690	1.947e-05	136	4.868e-05	325
ENST00000402558	1368	3.708e-05	282	9.927e-05	683
ENST00000402673	198	5.249e-06	38	1.425e-05	80
ENST00000402676	1782	6.610e-05	406	1.371e-04	907
ENST00000402685	1036	4.029e-05	216	9.981e-05	537
ENST00000402690	467	1.238e-05	99	3.469e-05	87
ENST00000402693	651	6.644e-05	160	1.039e-04	163
ENST00000402696	698	2.473e-05	188	5.462e-05	291
ENST00000402703	341	2.079e-05	103	3.937e-05	175
ENST00000402718	224	7.883e-06	57	2.025e-05	124
ENST00000402738	1050	2.831e-05	204	7.128e-05	327
ENST00000402739	953	3.417e-05	231	8.352e-05	316
ENST00000402744	476	1.904e-05	87	4.447e-05	177
ENST00000402764	342	2.201e-05	90	4.260e-05	165
ENST00000402813	759	2.025e-05	146	5.355e-05	357
ENST00000402825	883	3.392e-05	233	8.108e-05	507
ENST00000402859	252	1.195e-05	96	2.469e-05	189
ENST00000402866	957	2.880e-05	131	7.996e-05	283
ENST00000402868	352	1.706e-05	81	3.591e-05	113
ENST00000402881	478	1.708e-05	99	4.659e-05	239
ENST00000402904	599	1.815e-05	147	5.108e-05	272
ENST00000402905	725	1.684e-05	121	4.879e-05	301
ENST00000402918	820	5.176e-05	302	9.417e-05	429
ENST00000402924	296	1.030e-05	57	2.340e-05	140
ENST00000402938	465	1.702e-05	114	3.974e-05	270
ENST00000402939	1462	6.027e-05	379	1.391e-04	771
ENST00000402966	243	6.528e-06	44	1.790e-05	90
ENST00000402971	312	1.310e-05	104	2.600e-05	201
ENST00000402984	721	3.489e-05	204	7.430e-05	332
ENST00000402988	192	5.786e-06	31	1.458e-05	80
ENST00000403028	304	6.210e-06	58	1.952e-05	149
ENST00000403050	888	2.095e-05	149	6.203e-05	277
ENST00000403058	691	2.622e-05	181	5.673e-05	361
ENST00000403092	973	2.738e-05	260	7.071e-05	390
ENST00000403107	870	3.060e-05	93	7.181e-05	194
ENST00000403131	834	3.456e-05	221	7.465e-05	422
ENST00000403205	439	1.150e-05	84	3.033e-05	210
ENST00000403231	726	1.600e-05	107	5.254e-05	201
ENST00000403245	1403	3.051e-05	225	8.855e-05	637
ENST00000403263	1027	3.189e-05	232	8.088e-05	387
ENST00000403290	626	1.792e-05	112	4.918e-05	193
ENST00000403299	1032	4.569e-05	265	1.123e-04	457
ENST00000403305	217	5.941e-06	46	1.915e-05	115
ENST00000403359	927	2.572e-05	191	7.339e-05	202
ENST00000403376	100	4.605e-06	21	9.888e-06	43
ENST00000403410	291	6.808e-06	57	2.040e-05	128
ENST00000403437	1937	5.660e-05	410	1.456e-04	943
ENST00000403458	317	1.499e-05	81	3.009e-05	144
ENST00000403477	515	2.447e-05	132	5.422e-05	253
ENST00000403528	425	1.593e-05	111	4.058e-05	213
ENST00000403558	543	1.818e-05	121	4.115e-05	238
ENST00000403581	411	2.302e-05	135	4.562e-05	274
ENST00000403586	635	2.879e-05	190	5.938e-05	401
ENST00000403593	329	1.359e-05	93	2.745e-05	190
ENST00000403610	152	8.747e-06	38	1.794e-05	64
ENST00000403625	2623	1.035e-04	594	2.350e-04	1263
ENST00000403633	144	4.292e-06	29	1.298e-05	54
ENST00000403660	300	1.043e-05	50	2.364e-05	137
ENST00000403662	897	3.623e-05	272	7.871e-05	511
ENST00000403665	625	2.044e-05	143	4.815e-05	325
ENST00000403681	109	4.280e-06	33	1.032e-05	24
ENST00000403687	690	1.947e-05	136	4.868e-05	325
ENST00000403714	817	3.396e-05	141	7.702e-05	208
ENST00000403721	727	1.701e-05	143	4.847e-05	383
ENST00000403733	1192	3.507e-05	250	8.718e-05	563
ENST00000403751	478	1.190e-05	123	3.152e-05	305
ENST00000403766	344	1.077e-05	66	2.637e-05	123
ENST00000403807	145	5.479e-06	39	1.292e-05	84
ENST00000403821	1010	2.870e-05	171	7.861e-05	313
ENST00000403825	451	1.270e-05	84	3.492e-05	183
ENST00000403843	524	1.777e-05	116	4.167e-05	299
ENST00000403888	321	1.627e-05	68	3.507e-05	108
ENST00000403892	297	1.564e-05	87	3.407e-05	173
ENST00000403897	684	2.130e-05	134	5.197e-05	291
ENST00000403903	271	1.071e-05	66	2.513e-05	121
ENST00000403906	462	1.179e-05	99	3.415e-05	257
ENST00000403915	491	1.733e-05	134	4.046e-05	238
ENST00000403951	804	2.130e-05	157	5.864e-05	284
ENST00000404025	794	2.154e-05	217	5.648e-05	472
ENST00000404031	95	3.834e-06	23	8.418e-06	49
ENST00000404072	415	1.970e-05	111	4.150e-05	164
ENST00000404092	132	8.712e-06	7	1.616e-05	15
ENST00000404115	913	2.279e-05	120	6.147e-05	122
ENST00000404125	1843	4.767e-05	380	1.336e-04	721
ENST00000404138	1239	3.729e-05	259	8.940e-05	562
ENST00000404141	1069	3.381e-05	199	8.199e-05	327
ENST00000404147	307	1.202e-05	60	2.797e-05	140
ENST00000404158	634	3.201e-05	216	6.605e-05	343
ENST00000404190	399	9.352e-06	73	2.823e-05	194
ENST00000404233	999	3.342e-05	245	8.608e-05	454
ENST00000404241	351	1.164e-05	136	2.559e-05	322
ENST00000404249	780	3.295e-05	201	7.799e-05	350
ENST00000404283	1799	8.642e-05	409	1.905e-04	481
ENST00000404286	560	3.081e-05	175	5.780e-05	343
ENST00000404338	1499	4.805e-05	341	1.212e-04	510
ENST00000404366	408	1.442e-05	100	3.695e-05	229
ENST00000404369	342	7.908e-06	59	2.139e-05	163
ENST00000404371	492	1.704e-05	98	3.982e-05	238
ENST00000404377	199	4.340e-06	34	1.237e-05	111
ENST00000404387	921	3.676e-05	220	8.526e-05	332
ENST00000404390	638	2.550e-05	130	6.303e-05	332
ENST00000404424	705	1.874e-05	131	5.020e-05	354
ENST00000404450	820	1.938e-05	172	5.760e-05	463
ENST00000404459	398	9.479e-06	66	2.791e-05	207
ENST00000404460	309	1.484e-05	68	3.326e-05	151
ENST00000404488	402	2.434e-05	119	4.385e-05	219
ENST00000404535	230	6.959e-06	47	1.963e-05	144
ENST00000404537	1896	1.142e-04	545	2.328e-04	1170
ENST00000404547	720	3.258e-05	179	6.754e-05	388
ENST00000404568	717	2.030e-05	146	5.550e-05	344
ENST00000404589	237	6.662e-06	42	1.950e-05	59
ENST00000404590	513	1.289e-05	99	3.533e-05	120
ENST00000404625	212	6.112e-06	45	1.514e-05	111
ENST00000404666	191	5.929e-06	42	1.477e-05	30
ENST00000404694	440	1.343e-05	99	3.221e-05	180
ENST00000404699	245	7.735e-06	62	1.980e-05	154
