uniprot_id	struct_id	struct_source
Q99750	AF-Q99750-F1-model_v1	AF2
Q99797	AF-Q99797-F1-model_v1	AF2
Q99801	AF-Q99801-F1-model_v1	AF2
Q99805	AF-Q99805-F1-model_v1	AF2
Q99807	AF-Q99807-F1-model_v1	AF2
Q99811	AF-Q99811-F1-model_v1	AF2
Q99853	AF-Q99853-F1-model_v1	AF2
Q99856	AF-Q99856-F1-model_v1	AF2
Q99871	AF-Q99871-F1-model_v1	AF2
Q99909	AF-Q99909-F1-model_v1	AF2
Q99929	AF-Q99929-F1-model_v1	AF2
Q99932	AF-Q99932-F1-model_v1	AF2
Q99935	AF-Q99935-F1-model_v1	AF2
Q99941	AF-Q99941-F1-model_v1	AF2
Q99942	AF-Q99942-F1-model_v1	AF2
Q99944	AF-Q99944-F1-model_v1	AF2
Q99946	AF-Q99946-F1-model_v1	AF2
Q99954	AF-Q99954-F1-model_v1	AF2
Q99966	AF-Q99966-F1-model_v1	AF2
Q99967	AF-Q99967-F1-model_v1	AF2
Q99973	AF-Q99973-F1-model_v1	AF2
Q99990	AF-Q99990-F1-model_v1	AF2
Q99999	AF-Q99999-F1-model_v1	AF2
Q9BPW4	AF-Q9BPW4-F1-model_v1	AF2
Q9BPW8	AF-Q9BPW8-F1-model_v1	AF2
Q9BPX7	AF-Q9BPX7-F1-model_v1	AF2
Q9BPY3	AF-Q9BPY3-F1-model_v1	AF2
Q9BPZ3	AF-Q9BPZ3-F1-model_v1	AF2
Q9BPZ7	AF-Q9BPZ7-F1-model_v1	AF2
Q9BQ49	AF-Q9BQ49-F1-model_v1	AF2
Q9BQ61	AF-Q9BQ61-F1-model_v1	AF2
Q9BQ67	AF-Q9BQ67-F1-model_v1	AF2
Q9BQ70	AF-Q9BQ70-F1-model_v1	AF2
Q9BQ75	AF-Q9BQ75-F1-model_v1	AF2
Q9BQ89	AF-Q9BQ89-F1-model_v1	AF2
Q9BQ95	AF-Q9BQ95-F1-model_v1	AF2
Q9BQA9	AF-Q9BQA9-F1-model_v1	AF2
Q9BQC3	AF-Q9BQC3-F1-model_v1	AF2
Q9BQD3	AF-Q9BQD3-F1-model_v1	AF2
Q9BQE5	AF-Q9BQE5-F1-model_v1	AF2
Q9BQE6	AF-Q9BQE6-F1-model_v1	AF2
Q9BQE9	AF-Q9BQE9-F1-model_v1	AF2
Q9BQF6	AF-Q9BQF6-F1-model_v1	AF2
Q9BQG0	AF-Q9BQG0-F1-model_v1	AF2
Q9BQI4	AF-Q9BQI4-F1-model_v1	AF2
Q9BQI5	AF-Q9BQI5-F1-model_v1	AF2
Q9BQI6	AF-Q9BQI6-F1-model_v1	AF2
Q9BQJ4	AF-Q9BQJ4-F1-model_v1	AF2
Q9BQK8	AF-Q9BQK8-F1-model_v1	AF2
Q9BQM9	AF-Q9BQM9-F1-model_v1	AF2
Q9BQN1	AF-Q9BQN1-F1-model_v1	AF2
Q9BQP9	AF-Q9BQP9-F1-model_v1	AF2
Q9BQQ7	AF-Q9BQQ7-F1-model_v1	AF2
Q9BQS8	AF-Q9BQS8-F1-model_v1	AF2
Q9BQT8	AF-Q9BQT8-F1-model_v1	AF2
Q9BQY4	AF-Q9BQY4-F1-model_v1	AF2
Q9BQY9	AF-Q9BQY9-F1-model_v1	AF2
Q9BR10	AF-Q9BR10-F1-model_v1	AF2
Q9BR11	AF-Q9BR11-F1-model_v1	AF2
Q9BR26	AF-Q9BR26-F1-model_v1	AF2
Q9BR39	AF-Q9BR39-F1-model_v1	AF2
Q9BR77	AF-Q9BR77-F1-model_v1	AF2
Q9BRB3	AF-Q9BRB3-F1-model_v1	AF2
Q9BRD0	AF-Q9BRD0-F1-model_v1	AF2
Q9BRF8	AF-Q9BRF8-F1-model_v1	AF2
Q9BRJ6	AF-Q9BRJ6-F1-model_v1	AF2
Q9BRJ9	AF-Q9BRJ9-F1-model_v1	AF2
Q9BRK0	AF-Q9BRK0-F1-model_v1	AF2
Q9BRK4	AF-Q9BRK4-F1-model_v1	AF2
Q9BRN9	AF-Q9BRN9-F1-model_v1	AF2
Q9BRP1	AF-Q9BRP1-F1-model_v1	AF2
Q9BRP4	AF-Q9BRP4-F1-model_v1	AF2
Q9BRP7	AF-Q9BRP7-F1-model_v1	AF2
Q9BRP8	AF-Q9BRP8-F1-model_v1	AF2
Q9BRQ0	AF-Q9BRQ0-F1-model_v1	AF2
Q9BRQ4	AF-Q9BRQ4-F1-model_v1	AF2
Q9BRQ6	AF-Q9BRQ6-F1-model_v1	AF2
Q9BRQ8	AF-Q9BRQ8-F1-model_v1	AF2
Q9BRR3	AF-Q9BRR3-F1-model_v1	AF2
Q9BRR8	AF-Q9BRR8-F1-model_v1	AF2
Q9BRR9	AF-Q9BRR9-F1-model_v1	AF2
Q9BRS8	AF-Q9BRS8-F1-model_v1	AF2
Q9BRT2	AF-Q9BRT2-F1-model_v1	AF2
Q9BRT6	AF-Q9BRT6-F1-model_v1	AF2
Q9BRU2	AF-Q9BRU2-F1-model_v1	AF2
Q9BRV3	AF-Q9BRV3-F1-model_v1	AF2
Q9BRV8	AF-Q9BRV8-F1-model_v1	AF2
Q9BRX8	AF-Q9BRX8-F1-model_v1	AF2
Q9BRY0	AF-Q9BRY0-F1-model_v1	AF2
Q9BRZ2	AF-Q9BRZ2-F1-model_v1	AF2
Q9BS16	AF-Q9BS16-F1-model_v1	AF2
Q9BS86	AF-Q9BS86-F1-model_v1	AF2
Q9BS91	AF-Q9BS91-F1-model_v1	AF2
Q9BS92	AF-Q9BS92-F1-model_v1	AF2
Q9BSA4	AF-Q9BSA4-F1-model_v1	AF2
Q9BSD3	AF-Q9BSD3-F1-model_v1	AF2
Q9BSE2	AF-Q9BSE2-F1-model_v1	AF2
Q9BSE4	AF-Q9BSE4-F1-model_v1	AF2
Q9BSF0	AF-Q9BSF0-F1-model_v1	AF2
Q9BSF8	AF-Q9BSF8-F1-model_v1	AF2
Q9BSG0	AF-Q9BSG0-F1-model_v1	AF2
Q9BSH3	AF-Q9BSH3-F1-model_v1	AF2
Q9BSJ6	AF-Q9BSJ6-F1-model_v1	AF2
Q9BSK0	AF-Q9BSK0-F1-model_v1	AF2
Q9BSK2	AF-Q9BSK2-F1-model_v1	AF2
Q9BSN7	AF-Q9BSN7-F1-model_v1	AF2
Q9BSQ5	AF-Q9BSQ5-F1-model_v1	AF2
Q9BSR8	AF-Q9BSR8-F1-model_v1	AF2
Q9BST9	AF-Q9BST9-F1-model_v1	AF2
Q9BSU1	AF-Q9BSU1-F1-model_v1	AF2
Q9BSV6	AF-Q9BSV6-F1-model_v1	AF2
Q9BSW2	AF-Q9BSW2-F1-model_v1	AF2
Q9BT04	AF-Q9BT04-F1-model_v1	AF2
Q9BT09	AF-Q9BT09-F1-model_v1	AF2
Q9BT22	AF-Q9BT22-F1-model_v1	AF2
Q9BT25	AF-Q9BT25-F1-model_v1	AF2
Q9BT49	AF-Q9BT49-F1-model_v1	AF2
Q9BT56	AF-Q9BT56-F1-model_v1	AF2
Q9BT67	AF-Q9BT67-F1-model_v1	AF2
Q9BT76	AF-Q9BT76-F1-model_v1	AF2
Q9BT81	AF-Q9BT81-F1-model_v1	AF2
Q9BT92	AF-Q9BT92-F1-model_v1	AF2
Q9BTA0	AF-Q9BTA0-F1-model_v1	AF2
Q9BTD3	AF-Q9BTD3-F1-model_v1	AF2
Q9BTD8	AF-Q9BTD8-F1-model_v1	AF2
Q9BTE0	AF-Q9BTE0-F1-model_v1	AF2
Q9BTE1	AF-Q9BTE1-F1-model_v1	AF2
Q9BTE3	AF-Q9BTE3-F1-model_v1	AF2
Q9BTE6	AF-Q9BTE6-F1-model_v1	AF2
Q9BTF0	AF-Q9BTF0-F1-model_v1	AF2
Q9BTK6	AF-Q9BTK6-F1-model_v1	AF2
Q9BTL4	AF-Q9BTL4-F1-model_v1	AF2
Q9BTP6	AF-Q9BTP6-F1-model_v1	AF2
Q9BTV4	AF-Q9BTV4-F1-model_v1	AF2
Q9BTV5	AF-Q9BTV5-F1-model_v1	AF2
Q9BTV6	AF-Q9BTV6-F1-model_v1	AF2
Q9BTV7	AF-Q9BTV7-F1-model_v1	AF2
Q9BTW9	AF-Q9BTW9-F1-model_v1	AF2
Q9BTX1	AF-Q9BTX1-F1-model_v1	AF2
Q9BTX3	AF-Q9BTX3-F1-model_v1	AF2
Q9BU19	AF-Q9BU19-F1-model_v1	AF2
Q9BU20	AF-Q9BU20-F1-model_v1	AF2
Q9BU23	AF-Q9BU23-F1-model_v1	AF2
Q9BU40	AF-Q9BU40-F1-model_v1	AF2
Q9BU64	AF-Q9BU64-F1-model_v1	AF2
Q9BU68	AF-Q9BU68-F1-model_v1	AF2
Q9BU70	AF-Q9BU70-F1-model_v1	AF2
Q9BU76	AF-Q9BU76-F1-model_v1	AF2
Q9BU79	AF-Q9BU79-F1-model_v1	AF2
Q9BUB7	AF-Q9BUB7-F1-model_v1	AF2
Q9BUF7	AF-Q9BUF7-F1-model_v1	AF2
Q9BUG6	AF-Q9BUG6-F1-model_v1	AF2
Q9BUH8	AF-Q9BUH8-F1-model_v1	AF2
Q9BUJ2	AF-Q9BUJ2-F1-model_v1	AF2
Q9BUK6	AF-Q9BUK6-F1-model_v1	AF2
Q9BUL5	AF-Q9BUL5-F1-model_v1	AF2
Q9BUM1	AF-Q9BUM1-F1-model_v1	AF2
Q9BUN1	AF-Q9BUN1-F1-model_v1	AF2
Q9BUN5	AF-Q9BUN5-F1-model_v1	AF2
Q9BUR5	AF-Q9BUR5-F1-model_v1	AF2
Q9BUT9	AF-Q9BUT9-F1-model_v1	AF2
Q9BUV0	AF-Q9BUV0-F1-model_v1	AF2
Q9BUV8	AF-Q9BUV8-F1-model_v1	AF2
Q9BUY7	AF-Q9BUY7-F1-model_v1	AF2
Q9BV10	AF-Q9BV10-F1-model_v1	AF2
Q9BV19	AF-Q9BV19-F1-model_v1	AF2
Q9BV29	AF-Q9BV29-F1-model_v1	AF2
Q9BV36	AF-Q9BV36-F1-model_v1	AF2
Q9BV68	AF-Q9BV68-F1-model_v1	AF2
Q9BV73	AF-Q9BV73-F1-model_v1	AF2
Q9BV87	AF-Q9BV87-F1-model_v1	AF2
Q9BV97	AF-Q9BV97-F1-model_v1	AF2
Q9BVC3	AF-Q9BVC3-F1-model_v1	AF2
Q9BVC5	AF-Q9BVC5-F1-model_v1	AF2
Q9BVC6	AF-Q9BVC6-F1-model_v1	AF2
Q9BVG9	AF-Q9BVG9-F1-model_v1	AF2
Q9BVI0	AF-Q9BVI0-F1-model_v1	AF2
Q9BVJ6	AF-Q9BVJ6-F1-model_v1	AF2
Q9BVL2	AF-Q9BVL2-F1-model_v1	AF2
Q9BVM2	AF-Q9BVM2-F1-model_v1	AF2
Q9BVN2	AF-Q9BVN2-F1-model_v1	AF2
Q9BVT8	AF-Q9BVT8-F1-model_v1	AF2
Q9BVV2	AF-Q9BVV2-F1-model_v1	AF2
Q9BVV7	AF-Q9BVV7-F1-model_v1	AF2
Q9BVV8	AF-Q9BVV8-F1-model_v1	AF2
Q9BVW5	AF-Q9BVW5-F1-model_v1	AF2
Q9BVW6	AF-Q9BVW6-F1-model_v1	AF2
Q9BVX2	AF-Q9BVX2-F1-model_v1	AF2
Q9BW04	AF-Q9BW04-F1-model_v1	AF2
Q9BW66	AF-Q9BW66-F1-model_v1	AF2
Q9BW71	AF-Q9BW71-F1-model_v1	AF2
Q9BWC9	AF-Q9BWC9-F1-model_v1	AF2
Q9BWF2	AF-Q9BWF2-F1-model_v1	AF2
Q9BWG4	AF-Q9BWG4-F1-model_v1	AF2
Q9BWH2	AF-Q9BWH2-F1-model_v1	AF2
Q9BWH6	AF-Q9BWH6-F1-model_v1	AF2
Q9BWK5	AF-Q9BWK5-F1-model_v1	AF2
Q9BWL3	AF-Q9BWL3-F1-model_v1	AF2
Q9BWM7	AF-Q9BWM7-F1-model_v1	AF2
Q9BWN1	AF-Q9BWN1-F1-model_v1	AF2
Q9BWQ6	AF-Q9BWQ6-F1-model_v1	AF2
Q9BWQ8	AF-Q9BWQ8-F1-model_v1	AF2
Q9BWT1	AF-Q9BWT1-F1-model_v1	AF2
Q9BWT7	AF-Q9BWT7-F1-model_v1	AF2
Q9BWU0	AF-Q9BWU0-F1-model_v1	AF2
Q9BWV2	AF-Q9BWV2-F1-model_v1	AF2
Q9BWV3	AF-Q9BWV3-F1-model_v1	AF2
Q9BWW8	AF-Q9BWW8-F1-model_v1	AF2
Q9BWX1	AF-Q9BWX1-F1-model_v1	AF2
Q9BWX5	AF-Q9BWX5-F1-model_v1	AF2
Q9BX26	AF-Q9BX26-F1-model_v1	AF2
Q9BX40	AF-Q9BX40-F1-model_v1	AF2
Q9BX63	AF-Q9BX63-F1-model_v1	AF2
Q9BX69	AF-Q9BX69-F1-model_v1	AF2
Q9BX70	AF-Q9BX70-F1-model_v1	AF2
Q9BX73	AF-Q9BX73-F1-model_v1	AF2
Q9BX74	AF-Q9BX74-F1-model_v1	AF2
Q9BX93	AF-Q9BX93-F1-model_v1	AF2
Q9BX95	AF-Q9BX95-F1-model_v1	AF2
Q9BX97	AF-Q9BX97-F1-model_v1	AF2
Q9BXB7	AF-Q9BXB7-F1-model_v1	AF2
Q9BXF6	AF-Q9BXF6-F1-model_v1	AF2
Q9BXF9	AF-Q9BXF9-F1-model_v1	AF2
Q9BXG8	AF-Q9BXG8-F1-model_v1	AF2
Q9BXI2	AF-Q9BXI2-F1-model_v1	AF2
Q9BXI3	AF-Q9BXI3-F1-model_v1	AF2
Q9BXK5	AF-Q9BXK5-F1-model_v1	AF2
Q9BXL5	AF-Q9BXL5-F1-model_v1	AF2
Q9BXL7	AF-Q9BXL7-F1-model_v1	AF2
Q9BXL8	AF-Q9BXL8-F1-model_v1	AF2
Q9BXM9	AF-Q9BXM9-F1-model_v1	AF2
Q9BXN6	AF-Q9BXN6-F1-model_v1	AF2
Q9BXP8	AF-Q9BXP8-F1-model_v1	AF2
Q9BXQ6	AF-Q9BXQ6-F1-model_v1	AF2
Q9BXR6	AF-Q9BXR6-F1-model_v1	AF2
Q9BXS0	AF-Q9BXS0-F1-model_v1	AF2
Q9BXS4	AF-Q9BXS4-F1-model_v1	AF2
Q9BXS6	AF-Q9BXS6-F1-model_v1	AF2
Q9BXT6	AF-Q9BXT6-F1-model_v1	AF2
Q9BXT8	AF-Q9BXT8-F1-model_v1	AF2
Q9BXU1	AF-Q9BXU1-F1-model_v1	AF2
Q9BXU2	AF-Q9BXU2-F1-model_v1	AF2
Q9BXU7	AF-Q9BXU7-F1-model_v1	AF2
Q9BXX0	AF-Q9BXX0-F1-model_v1	AF2
Q9BXX2	AF-Q9BXX2-F1-model_v1	AF2
Q9BXY5	AF-Q9BXY5-F1-model_v1	AF2
Q9BXY8	AF-Q9BXY8-F1-model_v1	AF2
Q9BY10	AF-Q9BY10-F1-model_v1	AF2
Q9BY12	AF-Q9BY12-F1-model_v1	AF2
Q9BY15	AF-Q9BY15-F1-model_v1	AF2
Q9BY27	AF-Q9BY27-F1-model_v1	AF2
Q9BY42	AF-Q9BY42-F1-model_v1	AF2
Q9BY50	AF-Q9BY50-F1-model_v1	AF2
Q9BY64	AF-Q9BY64-F1-model_v1	AF2
Q9BY77	AF-Q9BY77-F1-model_v1	AF2
Q9BY78	AF-Q9BY78-F1-model_v1	AF2
Q9BY84	AF-Q9BY84-F1-model_v1	AF2
Q9BYB4	AF-Q9BYB4-F1-model_v1	AF2
Q9BYD5	AF-Q9BYD5-F1-model_v1	AF2
Q9BYE0	AF-Q9BYE0-F1-model_v1	AF2
Q9BYE3	AF-Q9BYE3-F1-model_v1	AF2
Q9BYE4	AF-Q9BYE4-F1-model_v1	AF2
Q9BYE7	AF-Q9BYE7-F1-model_v1	AF2
Q9BYG4	AF-Q9BYG4-F1-model_v1	AF2
Q9BYG5	AF-Q9BYG5-F1-model_v1	AF2
Q9BYG7	AF-Q9BYG7-F1-model_v1	AF2
Q9BYH1	AF-Q9BYH1-F1-model_v1	AF2
Q9BYJ0	AF-Q9BYJ0-F1-model_v1	AF2
Q9BYK8	AF-Q9BYK8-F1-model_v1	AF2
Q9BYM8	AF-Q9BYM8-F1-model_v1	AF2
Q9BYN7	AF-Q9BYN7-F1-model_v1	AF2
Q9BYP8	AF-Q9BYP8-F1-model_v1	AF2
Q9BYR4	AF-Q9BYR4-F1-model_v1	AF2
Q9BYS8	AF-Q9BYS8-F1-model_v1	AF2
Q9BYU1	AF-Q9BYU1-F1-model_v1	AF2
Q9BYV6	AF-Q9BYV6-F1-model_v1	AF2
Q9BYV9	AF-Q9BYV9-F1-model_v1	AF2
Q9BYZ6	AF-Q9BYZ6-F1-model_v1	AF2
Q9BZ19	AF-Q9BZ19-F1-model_v1	AF2
Q9BZ67	AF-Q9BZ67-F1-model_v1	AF2
Q9BZ71	AF-Q9BZ71-F1-model_v1	AF2
Q9BZ72	AF-Q9BZ72-F1-model_v1	AF2
Q9BZ76	AF-Q9BZ76-F1-model_v1	AF2
Q9BZ95	AF-Q9BZ95-F1-model_v1	AF2
Q9BZD6	AF-Q9BZD6-F1-model_v1	AF2
Q9BZE0	AF-Q9BZE0-F1-model_v1	AF2
Q9BZE3	AF-Q9BZE3-F1-model_v1	AF2
Q9BZE7	AF-Q9BZE7-F1-model_v1	AF2
Q9BZE9	AF-Q9BZE9-F1-model_v1	AF2
Q9BZF9	AF-Q9BZF9-F1-model_v1	AF2
Q9BZH6	AF-Q9BZH6-F1-model_v1	AF2
Q9BZI1	AF-Q9BZI1-F1-model_v1	AF2
Q9BZI7	AF-Q9BZI7-F1-model_v1	AF2
Q9BZJ4	AF-Q9BZJ4-F1-model_v1	AF2
Q9BZJ6	AF-Q9BZJ6-F1-model_v1	AF2
Q9BZJ7	AF-Q9BZJ7-F1-model_v1	AF2
Q9BZJ8	AF-Q9BZJ8-F1-model_v1	AF2
Q9BZM1	AF-Q9BZM1-F1-model_v1	AF2
Q9BZM3	AF-Q9BZM3-F1-model_v1	AF2
Q9BZQ2	AF-Q9BZQ2-F1-model_v1	AF2
Q9BZR8	AF-Q9BZR8-F1-model_v1	AF2
Q9BZS1	AF-Q9BZS1-F1-model_v1	AF2
Q9BZV2	AF-Q9BZV2-F1-model_v1	AF2
Q9BZV3	AF-Q9BZV3-F1-model_v1	AF2
Q9BZW4	AF-Q9BZW4-F1-model_v1	AF2
Q9BZW5	AF-Q9BZW5-F1-model_v1	AF2
Q9BZW7	AF-Q9BZW7-F1-model_v1	AF2
Q9BZW8	AF-Q9BZW8-F1-model_v1	AF2
Q9BZX4	AF-Q9BZX4-F1-model_v1	AF2
Q9BZZ2	AF-Q9BZZ2-F1-model_v1	AF2
Q9C000	AF-Q9C000-F1-model_v1	AF2
Q9C004	AF-Q9C004-F1-model_v1	AF2
Q9C009	AF-Q9C009-F1-model_v1	AF2
Q9C010	AF-Q9C010-F1-model_v1	AF2
Q9C026	AF-Q9C026-F1-model_v1	AF2
Q9C056	AF-Q9C056-F1-model_v1	AF2
Q9C073	AF-Q9C073-F1-model_v1	AF2
Q9C075	AF-Q9C075-F1-model_v1	AF2
Q9C086	AF-Q9C086-F1-model_v1	AF2
Q9C091	AF-Q9C091-F1-model_v1	AF2
Q9C093	AF-Q9C093-F1-model_v1	AF2
Q9C099	AF-Q9C099-F1-model_v1	AF2
Q9C0A1	AF-Q9C0A1-F1-model_v1	AF2
Q9C0B0	AF-Q9C0B0-F1-model_v1	AF2
Q9C0B2	AF-Q9C0B2-F1-model_v1	AF2
Q9C0B5	AF-Q9C0B5-F1-model_v1	AF2
Q9C0B6	AF-Q9C0B6-F1-model_v1	AF2
Q9C0B7	AF-Q9C0B7-F1-model_v1	AF2
Q9C0C6	AF-Q9C0C6-F1-model_v1	AF2
Q9C0C9	AF-Q9C0C9-F1-model_v1	AF2
Q9C0D5	AF-Q9C0D5-F1-model_v1	AF2
Q9C0D7	AF-Q9C0D7-F1-model_v1	AF2
Q9C0E8	AF-Q9C0E8-F1-model_v1	AF2
Q9C0F1	AF-Q9C0F1-F1-model_v1	AF2
Q9C0G0	AF-Q9C0G0-F1-model_v1	AF2
Q9C0H2	AF-Q9C0H2-F1-model_v1	AF2
Q9C0H5	AF-Q9C0H5-F1-model_v1	AF2
Q9C0I4	AF-Q9C0I4-F1-model_v1	AF2
Q9C0I9	AF-Q9C0I9-F1-model_v1	AF2
Q9C0J8	AF-Q9C0J8-F1-model_v1	AF2
Q9C0J9	AF-Q9C0J9-F1-model_v1	AF2
Q9C0K0	AF-Q9C0K0-F1-model_v1	AF2
Q9C0K1	AF-Q9C0K1-F1-model_v1	AF2
Q9GZK3	AF-Q9GZK3-F1-model_v1	AF2
Q9GZK4	AF-Q9GZK4-F1-model_v1	AF2
Q9GZK6	AF-Q9GZK6-F1-model_v1	AF2
Q9GZK7	AF-Q9GZK7-F1-model_v1	AF2
Q9GZM5	AF-Q9GZM5-F1-model_v1	AF2
Q9GZN0	AF-Q9GZN0-F1-model_v1	AF2
Q9GZN2	AF-Q9GZN2-F1-model_v1	AF2
Q9GZN8	AF-Q9GZN8-F1-model_v1	AF2
Q9GZP1	AF-Q9GZP1-F1-model_v1	AF2
Q9GZP7	AF-Q9GZP7-F1-model_v1	AF2
Q9GZP8	AF-Q9GZP8-F1-model_v1	AF2
Q9GZQ3	AF-Q9GZQ3-F1-model_v1	AF2
Q9GZS1	AF-Q9GZS1-F1-model_v1	AF2
Q9GZS9	AF-Q9GZS9-F1-model_v1	AF2
Q9GZT6	AF-Q9GZT6-F1-model_v1	AF2
Q9GZU0	AF-Q9GZU0-F1-model_v1	AF2
Q9GZU3	AF-Q9GZU3-F1-model_v1	AF2
Q9GZU8	AF-Q9GZU8-F1-model_v1	AF2
Q9GZV3	AF-Q9GZV3-F1-model_v1	AF2
Q9GZV5	AF-Q9GZV5-F1-model_v1	AF2
Q9GZV7	AF-Q9GZV7-F1-model_v1	AF2
Q9GZV8	AF-Q9GZV8-F1-model_v1	AF2
Q9GZX3	AF-Q9GZX3-F1-model_v1	AF2
Q9GZX9	AF-Q9GZX9-F1-model_v1	AF2
Q9GZY1	AF-Q9GZY1-F1-model_v1	AF2
Q9GZY4	AF-Q9GZY4-F1-model_v1	AF2
Q9GZY6	AF-Q9GZY6-F1-model_v1	AF2
Q9GZY8	AF-Q9GZY8-F1-model_v1	AF2
Q9GZZ0	AF-Q9GZZ0-F1-model_v1	AF2
Q9H009	AF-Q9H009-F1-model_v1	AF2
Q9H015	AF-Q9H015-F1-model_v1	AF2
Q9H019	AF-Q9H019-F1-model_v1	AF2
Q9H061	AF-Q9H061-F1-model_v1	AF2
Q9H069	AF-Q9H069-F1-model_v1	AF2
Q9H079	AF-Q9H079-F1-model_v1	AF2
Q9H091	AF-Q9H091-F1-model_v1	AF2
Q9H095	AF-Q9H095-F1-model_v1	AF2
Q9H098	AF-Q9H098-F1-model_v1	AF2
Q9H0A6	AF-Q9H0A6-F1-model_v1	AF2
Q9H0A8	AF-Q9H0A8-F1-model_v1	AF2
Q9H0A9	AF-Q9H0A9-F1-model_v1	AF2
Q9H0C1	AF-Q9H0C1-F1-model_v1	AF2
Q9H0C3	AF-Q9H0C3-F1-model_v1	AF2
Q9H0C5	AF-Q9H0C5-F1-model_v1	AF2
Q9H0E7	AF-Q9H0E7-F1-model_v1	AF2
Q9H0E9	AF-Q9H0E9-F1-model_v1	AF2
Q9H0G5	AF-Q9H0G5-F1-model_v1	AF2
Q9H0H5	AF-Q9H0H5-F1-model_v1	AF2
Q9H0I2	AF-Q9H0I2-F1-model_v1	AF2
Q9H0I3	AF-Q9H0I3-F1-model_v1	AF2
Q9H0J9	AF-Q9H0J9-F1-model_v1	AF2
Q9H0L4	AF-Q9H0L4-F1-model_v1	AF2
Q9H0M4	AF-Q9H0M4-F1-model_v1	AF2
Q9H0R1	AF-Q9H0R1-F1-model_v1	AF2
Q9H0R3	AF-Q9H0R3-F1-model_v1	AF2
Q9H0V1	AF-Q9H0V1-F1-model_v1	AF2
Q9H0X4	AF-Q9H0X4-F1-model_v1	AF2
Q9H0X6	AF-Q9H0X6-F1-model_v1	AF2
Q9H0Y0	AF-Q9H0Y0-F1-model_v1	AF2
Q9H156	AF-Q9H156-F1-model_v1	AF2
Q9H171	AF-Q9H171-F1-model_v1	AF2
Q9H173	AF-Q9H173-F1-model_v1	AF2
Q9H175	AF-Q9H175-F1-model_v1	AF2
Q9H1A3	AF-Q9H1A3-F1-model_v1	AF2
Q9H1B7	AF-Q9H1B7-F1-model_v1	AF2
Q9H1C3	AF-Q9H1C3-F1-model_v1	AF2
Q9H1C7	AF-Q9H1C7-F1-model_v1	AF2
Q9H1E3	AF-Q9H1E3-F1-model_v1	AF2
Q9H1E5	AF-Q9H1E5-F1-model_v1	AF2
Q9H1H9	AF-Q9H1H9-F1-model_v1	AF2
Q9H1J1	AF-Q9H1J1-F1-model_v1	AF2
Q9H1K0	AF-Q9H1K0-F1-model_v1	AF2
Q9H1K4	AF-Q9H1K4-F1-model_v1	AF2
Q9H1M3	AF-Q9H1M3-F1-model_v1	AF2
Q9H1N7	AF-Q9H1N7-F1-model_v1	AF2
Q9H1P6	AF-Q9H1P6-F1-model_v1	AF2
Q9H1Q7	AF-Q9H1Q7-F1-model_v1	AF2
Q9H1U4	AF-Q9H1U4-F1-model_v1	AF2
Q9H1U9	AF-Q9H1U9-F1-model_v1	AF2
Q9H1X3	AF-Q9H1X3-F1-model_v1	AF2
Q9H1Z8	AF-Q9H1Z8-F1-model_v1	AF2
Q9H201	AF-Q9H201-F1-model_v1	AF2
Q9H205	AF-Q9H205-F1-model_v1	AF2
Q9H207	AF-Q9H207-F1-model_v1	AF2
Q9H208	AF-Q9H208-F1-model_v1	AF2
Q9H209	AF-Q9H209-F1-model_v1	AF2
Q9H210	AF-Q9H210-F1-model_v1	AF2
Q9H237	AF-Q9H237-F1-model_v1	AF2
Q9H246	AF-Q9H246-F1-model_v1	AF2
Q9H251	AF-Q9H251-F1-model_v1	AF2
Q9H254	AF-Q9H254-F1-model_v1	AF2
Q9H255	AF-Q9H255-F1-model_v1	AF2
Q9H257	AF-Q9H257-F1-model_v1	AF2
Q9H295	AF-Q9H295-F1-model_v1	AF2
Q9H2A3	AF-Q9H2A3-F1-model_v1	AF2
Q9H2A9	AF-Q9H2A9-F1-model_v1	AF2
Q9H2C1	AF-Q9H2C1-F1-model_v1	AF2
Q9H2C2	AF-Q9H2C2-F1-model_v1	AF2
Q9H2C5	AF-Q9H2C5-F1-model_v1	AF2
Q9H2F5	AF-Q9H2F5-F1-model_v1	AF2
Q9H2F9	AF-Q9H2F9-F1-model_v1	AF2
Q9H2G2	AF-Q9H2G2-F1-model_v1	AF2
Q9H2G4	AF-Q9H2G4-F1-model_v1	AF2
Q9H2G9	AF-Q9H2G9-F1-model_v1	AF2
Q9H2H9	AF-Q9H2H9-F1-model_v1	AF2
Q9H2J4	AF-Q9H2J4-F1-model_v1	AF2
Q9H2L4	AF-Q9H2L4-F1-model_v1	AF2
Q9H2L5	AF-Q9H2L5-F1-model_v1	AF2
Q9H2M9	AF-Q9H2M9-F1-model_v1	AF2
Q9H2P0	AF-Q9H2P0-F1-model_v1	AF2
Q9H2P9	AF-Q9H2P9-F1-model_v1	AF2
Q9H2S6	AF-Q9H2S6-F1-model_v1	AF2
Q9H2S9	AF-Q9H2S9-F1-model_v1	AF2
Q9H2T7	AF-Q9H2T7-F1-model_v1	AF2
Q9H2V7	AF-Q9H2V7-F1-model_v1	AF2
Q9H2W1	AF-Q9H2W1-F1-model_v1	AF2
Q9H2W2	AF-Q9H2W2-F1-model_v1	AF2
Q9H2X0	AF-Q9H2X0-F1-model_v1	AF2
Q9H2Y9	AF-Q9H2Y9-F1-model_v1	AF2
