uniprot_id,iso_id,uniprot_length,source,from,to,template,qmean,qnorm,seq_id,seq_cov
Q9HCG1,Q9HCG1-1,818,SWISSMODEL,254,532,5wjq.1.C,-3.6759314913,0.6270670063,55.1601409912,0.339853
Q9HCG7,Q9HCG7-1,927,SWISSMODEL,78,890,5ncx.1.A,-3.9832960537,0.6242098749,37.5989456177,0.875944
Q9HCH3,Q9HCH3-1,593,SWISSMODEL,20,562,6kxk.1.A,-2.1377545811,0.6935727472000001,41.4396896362,0.913997
Q9HCJ3,Q9HCJ3-1,691,SWISSMODEL,49,327,3h2u.1.B,-0.47619901680000004,0.7551809057000001,58.8652496338,0.402315
Q9HCL3,,533,SWISSMODEL,171,475,5v3m.1.C,-4.8719891497,0.596307747,57.0032577515,0.570356
Q9HCM2,Q9HCM2-1,1894,SWISSMODEL,40,1222,5l56.1.B,-2.4638292044,0.6773721043,54.8739509583,0.624076
Q9HCM4,Q9HCM4-1,733,SWISSMODEL,43,359,6qly.1.A,-2.2173168501,0.6947066655,27.4193553925,0.431105
Q9HCM9,Q9HCM9-1,518,SWISSMODEL,145,516,4cg4.1.A,-0.3839320338,0.7501423463,36.6391181946,0.716216
Q9HCN4,Q9HCN4-1,374,SWISSMODEL,19,269,5hci.1.A,0.2819367568,0.7761691789,61.3545799255,0.668449
Q9HCN8,,221,SWISSMODEL,32,206,1t9f.1.A,-3.1268510368999998,0.6425059789,49.7237586975,0.78733
Q9HCP6,,504,SWISSMODEL,6,491,7mhy.1.A,-5.1283753765,0.6098714678,26.4462814331,0.962302
Q9HCR9,Q9HCR9-1,933,SWISSMODEL,169,908,6mzb.1.B,-2.5084184991000003,0.6758120398,34.8005485535,0.792069
Q9HCS2,Q9HCS2-1,524,SWISSMODEL,44,519,6c94.1.A,-3.6281107088,0.6588312678,43.0703620911,0.906489
Q9HCS5,,686,SWISSMODEL,8,332,1e5w.1.A,-2.7445726588,0.6772129044,27.922077179,0.472303
Q9HCT0,,170,SWISSMODEL,32,170,1nun.1.A,-0.7739066604,0.7394767467000001,53.8461532593,0.811765
Q9HCX3,,659,SWISSMODEL,165,442,5wjq.1.C,-2.6269654669999998,0.668287847,43.5714302063,0.420334
Q9HCX4,Q9HCX4-1,862,SWISSMODEL,38,845,6uz8.1.A,-2.9696039315,0.65967635,76.0097885132,0.936195
Q9HCZ1,,680,SWISSMODEL,234,595,5wjq.1.C,-5.4320596420000005,0.5829014116,48.0427055359,0.530882
Q9HD15,,236,SWISSMODEL,107,236,2mgx.1.A,-3.6499411743,0.5884609398,100.0,0.54661
Q9HD20,Q9HD20-1,1204,SWISSMODEL,48,1202,6xmp.1.A,-3.2355471565,0.6503716819,40.9532203674,0.958472
Q9HD23,Q9HD23-1,443,SWISSMODEL,79,332,3rkg.1.A,-2.0244877445,0.6935455340000001,25.3112030029,0.571106
Q9HD26,Q9HD26-1,462,SWISSMODEL,194,371,6ird.1.B,-3.6542910009,0.6231286506,30.3225803375,0.383117
Q9HD42,Q9HD42-1,196,SWISSMODEL,1,196,6tz4.65.A,-0.08699550860000001,0.7762384503,54.639175415,0.994898
Q9HD89,Q9HD89-1,108,SWISSMODEL,17,107,1rgx.1.A,-1.9818556138,0.6925059858,57.0093460083,0.833333
Q9HDC5,,661,SWISSMODEL,4,228,6t6q.1.A,-3.5849607489,0.6525621126000001,31.25,0.33888
Q9HDC9,Q9HDC9-1,416,SWISSMODEL,95,413,2fpb.2.A,-5.7792102726,0.5650198263,26.4808368683,0.764423
Q9HDD0,Q9HDD0-1,168,SWISSMODEL,11,135,4q95.1.A,-1.5837735109,0.7115971696000001,51.1811027527,0.738095
Q9NNW7,Q9NNW7-1,524,SWISSMODEL,37,518,3dgz.1.A,0.5064184312,0.786911076,86.1855697632,0.917939
Q9NP56,,450,SWISSMODEL,100,418,4y2b.1.A,-1.4840305397,0.7224003317000001,68.085105896,0.706667
Q9NP60,,686,SWISSMODEL,31,346,4yh6.1.A,-2.3003902734,0.6830904113,65.5487823486,0.459184
Q9NP62,,436,SWISSMODEL,14,170,1odh.1.A,-1.5133811365,0.7051231762,92.4855499268,0.357798
Q9NP78,Q9NP78-1,766,SWISSMODEL,174,740,5u1d.1.A,-3.5118041317,0.644767616,41.9130439758,0.738903
Q9NP80,Q9NP80-1,782,SWISSMODEL,444,752,6aun.1.B,-5.6399548209,0.5675833448000001,32.1678314209,0.393862
Q9NP81,Q9NP81-1,518,SWISSMODEL,39,507,1wle.1.A,0.042465285900000004,0.7650608897000001,89.0495834351,0.903475
Q9NP85,Q9NP85-1,383,SWISSMODEL,157,326,3bk6.1.A,-2.74914791,0.6823731293,37.2222213745,0.441253
Q9NP86,,173,SWISSMODEL,1,172,3u0k.1.A,-1.4725374002,0.7164655365,40.9638557434,0.988439
Q9NP91,Q9NP91-1,592,SWISSMODEL,2,582,6m18.1.C,-4.3018992939,0.6118258001,46.2994842529,0.97973
Q9NPA1,Q9NPA1-1,279,SWISSMODEL,50,245,6v22.1.B,-2.5645408607,0.6775051142,29.8507461548,0.698925
Q9NPA2,,562,SWISSMODEL,25,508,1ck7.1.A,-3.3937594789,0.6655048049,39.5454559326,0.859431
Q9NPA3,,183,SWISSMODEL,9,179,3ont.1.B,-5.0699422994,0.5959179698,35.8620681763,0.928962
Q9NPB3,Q9NPB3-1,220,SWISSMODEL,70,219,3sg4.1.A,-0.2122191826,0.7703770861,44.1379318237,0.677273
Q9NPB6,Q9NPB6-1,346,SWISSMODEL,126,252,1ry4.1.A,-2.8793121057,0.631895513,80.9523773193,0.364162
Q9NPB9,,350,SWISSMODEL,23,321,6lfm.1.F,-6.327636195,0.5371192503000001,34.3108520508,0.851429
Q9NPC1,,358,SWISSMODEL,18,312,7k15.1.A,-4.8784406408,0.5874500571,45.392490387,0.821229
Q9NPC2,,374,SWISSMODEL,1,254,6rv2.1.A,-2.8327032085,0.6798813332,75.1968536377,0.676471
Q9NPC7,Q9NPC7-1,610,SWISSMODEL,300,524,5v3m.1.C,-2.6457280282999998,0.6714530441000001,40.625,0.367213
Q9NPC8,,291,SWISSMODEL,2,185,4egc.1.A,0.6382465778,0.8084600972,96.216217041,0.628866
Q9NPE6,,437,SWISSMODEL,235,425,6wmg.1.C,-1.9990164348000001,0.6968872347,36.7149772644,0.434783
Q9NPF8,Q9NPF8-1,381,SWISSMODEL,5,373,3lju.1.A,-1.1768602714,0.7314290712,57.8082199097,0.965879
Q9NPG1,Q9NPG1-1,666,SWISSMODEL,22,515,5v56.1.A,-6.1740240806,0.5785338858,26.1052627563,0.74024
Q9NPG4,,1184,SWISSMODEL,31,697,6vg4.1.A,-3.0982066078,0.6551768737,41.0094642639,0.5625
Q9NPG8,,344,SWISSMODEL,102,334,6bmm.1.A,-4.9086061196,0.5775752581,25.0,0.674419
Q9NPH2,Q9NPH2-1,558,SWISSMODEL,4,508,1rm0.1.C,-1.7627686759,0.7019004055,52.0710067749,0.903226
Q9NPH5,Q9NPH5-1,578,SWISSMODEL,3,577,7d3e.1.A,-5.4230181859,0.5798761805,29.4715442657,0.99308
Q9NPH6,Q9NPH6-1,170,SWISSMODEL,17,168,4run.2.A,0.7362078449,0.8167527509,87.6623382568,0.888235
Q9NPH9,,171,SWISSMODEL,40,169,1lk3.1.A,-1.6384063615,0.6957416315,27.5362319946,0.754386
Q9NPI5,Q9NPI5-1,230,SWISSMODEL,1,194,2qg6.1.A,-0.2748018819,0.7685485425,53.8860092163,0.83913
Q9NPI9,,418,SWISSMODEL,32,350,3spg.1.D,-2.9934217621,0.6588430255000001,49.6894416809,0.760766
Q9NPJ8,Q9NPJ8-1,142,SWISSMODEL,4,141,4wyk.1.B,-0.8786916628,0.7348493626,74.8201446533,0.964789
Q9NPP4,Q9NPP4-1,1024,SWISSMODEL,93,1024,4kxf.5.A,-2.6226235649,0.6718162988,75.0,0.90918
Q9NPQ8,Q9NPQ8-1,531,SWISSMODEL,1,492,6tyl.1.A,-3.9822697858,0.6452530302,87.1690444946,0.92467
Q9NPR2,Q9NPR2-1,837,SWISSMODEL,42,676,1olz.1.A,-3.2900158285,0.6484659634000001,43.7704925537,0.757467
Q9NQ03,,307,SWISSMODEL,152,290,5wjq.1.C,-3.5965977825,0.5899475096,33.0882339478,0.449511
Q9NQ11,Q9NQ11-1,1180,SWISSMODEL,31,1167,7op1.1.A,-3.5214698006000003,0.6403679854000001,38.1900444031,0.962712
Q9NQ25,Q9NQ25-1,335,SWISSMODEL,26,215,2if7.1.B,-2.0745553668,0.6957175003,34.4262313843,0.564179
Q9NQ29,Q9NQ29-1,371,SWISSMODEL,2,231,6n7p.1.I,-4.6577564315,0.5896616371,34.9344978333,0.617251
Q9NQ30,Q9NQ30-1,184,SWISSMODEL,27,101,3zxc.1.A,-3.2565326907,0.6210080392,31.9444446564,0.402174
Q9NQ55,Q9NQ55-1,473,SWISSMODEL,29,300,6c0f.1.d,-5.7192735368,0.5432100584,42.1052627563,0.572939
Q9NQ66,Q9NQ66-1,1216,SWISSMODEL,12,833,3ohm.1.B,-0.9557432776,0.7301361445,66.9090881348,0.675164
Q9NQE7,,514,SWISSMODEL,57,507,3n2z.1.B,-4.3525591653,0.6112903103,26.2295074463,0.875486
Q9NQI0,Q9NQI0-1,724,SWISSMODEL,246,672,4d25.1.A,-1.6011220399,0.7156509697,53.9719619751,0.588398
Q9NQR4,,276,SWISSMODEL,1,274,2w1v.1.A,0.5994157951,0.7853036830000001,89.4927520752,0.98913
Q9NQT6,Q9NQT6-1,498,SWISSMODEL,12,498,3p53.1.A,-4.0266579664,0.6437384324000001,27.3662548065,0.975904
Q9NQV5,Q9NQV5-1,511,SWISSMODEL,101,303,4ijd.1.A,-2.9191856749,0.661937077,35.9605903625,0.395303
Q9NQV7,,894,SWISSMODEL,549,855,5wjq.1.C,-2.8950226302,0.6698653053,51.9572944641,0.342282
Q9NQW5,Q9NQW5-3,492,SWISSMODEL,195,370,4ijd.1.A,-0.1161380808,0.7750910047,96.5909118652,0.355691
Q9NQW8,Q9NQW8-1,809,SWISSMODEL,209,648,7lft.1.A,-2.7110540123,0.6687223454,35.1473922729,0.542645
Q9NQX1,Q9NQX1-1,630,SWISSMODEL,164,484,5wjq.1.C,-4.5201559645,0.6095252238000001,35.5871887207,0.507937
Q9NQX3,Q9NQX3-1,736,SWISSMODEL,318,736,2fu3.1.A,-2.0473867289,0.6919423533,100.0,0.567935
Q9NQX6,,463,SWISSMODEL,156,462,5wjq.1.C,-3.9870915065,0.6296227382,55.7142868042,0.660907
Q9NQZ5,,370,SWISSMODEL,138,325,1ln1.1.A,-1.4563591905,0.721247658,27.7173919678,0.505405
Q9NQZ7,,604,SWISSMODEL,59,542,6wg5.1.A,-1.8461941506000001,0.7127283732,66.2576675415,0.799669
Q9NQZ8,,489,SWISSMODEL,129,434,5v3j.2.C,-4.2485249826,0.6193535257,50.8960571289,0.623722
Q9NR12,Q9NR12-1,457,SWISSMODEL,278,432,2rgt.2.A,-3.5016872374,0.604848026,25.6578941345,0.33698
Q9NR19,Q9NR19-1,701,SWISSMODEL,26,694,5vpv.1.A,-1.9507289596000001,0.6953241596,48.2704391479,0.952924
Q9NR20,Q9NR20-1,520,SWISSMODEL,33,406,5y86.1.A,-2.2057786237,0.6930720738,53.2637062073,0.717308
Q9NR21,Q9NR21-4,338,SWISSMODEL,136,338,2pqf.6.A,-2.0560451918,0.6966346178,46.9945373535,0.597633
Q9NR33,,117,SWISSMODEL,32,116,5g49.1.B,-1.9975191412000002,0.6714577735,34.1176452637,0.717949
Q9NR34,,630,SWISSMODEL,163,617,1nxc.1.A,-1.8134021346,0.7104295703,64.0969161987,0.720635
Q9NR45,,359,SWISSMODEL,4,354,1vli.1.A,-2.5253867866,0.6876798447,27.9202270508,0.97493
Q9NR46,Q9NR46-1,395,SWISSMODEL,2,300,6up6.1.A,-5.8437420126,0.5591176653000001,64.8199462891,0.75443
Q9NR55,,127,SWISSMODEL,33,98,5vpe.2.A,2.6518324861,0.9771972127,32.8358192444,0.511811
Q9NR63,Q9NR63-1,512,SWISSMODEL,12,468,5jlc.1.A,-3.577061902,0.653841506,26.1958999634,0.890625
Q9NR64,,748,SWISSMODEL,409,744,4zgc.1.A,-3.1410235528,0.664511237,29.663608551,0.447861
Q9NR81,Q9NR81-1,526,SWISSMODEL,101,481,7csr.1.A,-3.993549752,0.6287294523,27.9569892883,0.722433
Q9NR82,Q9NR82-1,932,SWISSMODEL,107,576,7byl.1.A,-6.2163667609,0.5732350423,70.744682312,0.503219
Q9NR96,Q9NR96-1,1032,SWISSMODEL,39,839,7c76.1.A,-7.1241057134,0.5143210389,25.8333339691,0.775194
Q9NRA0,Q9NRA0-1,654,SWISSMODEL,176,645,3vzb.1.A,-5.6657559443,0.5906582745,51.6949157715,0.717125
Q9NRA1,Q9NRA1-1,345,SWISSMODEL,11,165,2qqk.2.A,-3.3637921921,0.6117292234,27.3333339691,0.446377
Q9NRA2,Q9NRA2-1,495,SWISSMODEL,33,487,6v4d.1.A,-7.0537208587,0.5407859821000001,42.5968093872,0.917172
Q9NRC9,,128,SWISSMODEL,22,127,1i1j.1.A,-1.976246369,0.6833880507,45.7142868042,0.820312
Q9NRD0,Q9NRD0-1,319,SWISSMODEL,123,316,5nlv.1.A,-3.1821065112,0.652218619,32.9842948914,0.605016
Q9NRD1,,293,SWISSMODEL,9,260,3wso.1.A,-1.5375417695,0.7129755073,74.8031463623,0.856655
Q9NRD8,,1548,SWISSMODEL,28,1548,7d3e.1.A,-2.200875451,0.6865721785000001,78.7164382935,0.981912
Q9NRE1,,261,SWISSMODEL,31,256,1slm.1.A,-3.2293605219,0.6475341775,41.025642395,0.862069
Q9NRF9,,147,SWISSMODEL,7,98,2byk.2.B,-0.8921509805000001,0.7422430733000001,53.2710266113,0.619048
Q9NRG0,,131,SWISSMODEL,14,96,7cvq.1.A,-1.387230505,0.7078406154,33.3333320618,0.625954
Q9NRH3,,451,SWISSMODEL,2,446,3cb2.1.A,-0.7396550478,0.7376965148,97.3392486572,0.984479
Q9NRL3,Q9NRL3-1,753,SWISSMODEL,427,753,7k36.1.B,-4.3983205336,0.6166000898,61.1374397278,0.432935
Q9NRM0,Q9NRM0-1,540,SWISSMODEL,55,530,6h7d.1.A,-6.9895016105,0.5558089515,25.4859619141,0.87963
Q9NRM6,Q9NRM6-1,502,SWISSMODEL,13,271,5nan.1.B,-3.8564886492,0.6179414045,29.501914978,0.513944
Q9NRM7,,1088,SWISSMODEL,597,1046,5ncl.1.A,-3.9655418178,0.6394549928000001,41.4253883362,0.412684
Q9NRN5,Q9NRN5-1,406,SWISSMODEL,134,400,6qhj.1.A,-3.1621703784,0.6464412584,32.6612892151,0.655172
Q9NRR2,,321,SWISSMODEL,38,271,1lto.1.A,-1.619496459,0.7069131312,50.21459198,0.725857
Q9NRS4,Q9NRS4-1,437,SWISSMODEL,92,436,7meq.1.A,-3.009090667,0.6693673391,38.9645767212,0.787185
Q9NRS6,Q9NRS6-1,342,SWISSMODEL,7,131,5f0j.1.C,-2.9897518025,0.6238141894,25.6410255432,0.362573
Q9NRU3,Q9NRU3-1,951,SWISSMODEL,414,797,6mn6.1.A,-2.3643099808,0.6808540254000001,60.1123580933,0.402734
Q9NRV9,,189,SWISSMODEL,7,189,2gov.1.A,-2.9412423044000002,0.6557945944,86.3387985229,0.962963
Q9NRX3,,87,SWISSMODEL,9,87,5z62.1.N,-4.4184556393,0.5007313532000001,64.1025619507,0.896552
Q9NRX5,,453,SWISSMODEL,30,449,6sp2.1.A,-5.3698262811,0.5756987554,43.2735443115,0.924945
Q9NRZ9,Q9NRZ9-1,838,SWISSMODEL,214,824,3mwy.1.A,-4.9332071388,0.590974934,39.3382339478,0.727924
Q9NS23,Q9NS23-1,344,SWISSMODEL,133,290,3ddc.1.B,-1.2154461473,0.7221549082000001,52.5316467285,0.456395
Q9NS39,Q9NS39-1,739,SWISSMODEL,278,738,6vff.1.B,-2.4658991118,0.6912526067,55.9652938843,0.622463
Q9NS40,Q9NS40-1,1196,SWISSMODEL,7,870,5k7l.1.A,-5.203496008,0.581518223,42.319278717,0.721572
Q9NS61,Q9NS61-1,270,SWISSMODEL,75,270,3dd4.1.A,-3.4043646045,0.644037069,80.1020431519,0.722222
Q9NS82,,523,SWISSMODEL,41,496,7cmh.1.B,-6.6156144433,0.5551781981,67.1428604126,0.869981
Q9NS85,Q9NS85-1,328,SWISSMODEL,32,302,6b00.1.A,-2.689518213,0.6645462711,32.2957191467,0.823171
Q9NS98,,782,SWISSMODEL,27,675,1olz.1.A,-3.470674399,0.6421451856,35.0819664001,0.828645
Q9NSA2,Q9NSA2-1,647,SWISSMODEL,36,419,5wie.1.B,-4.6933884836,0.6034433107,39.6739120483,0.591963
Q9NSB8,Q9NSB8-1,354,SWISSMODEL,1,142,1i2h.1.A,-0.3269657938,0.7654340207,75.8169937134,0.398305
Q9NSC5,Q9NSC5-1,361,SWISSMODEL,2,144,1i2h.1.A,-1.159336517,0.7240179633,70.7792205811,0.393352
Q9NSC7,,600,SWISSMODEL,279,590,6apl.4.A,-2.6633856644,0.6776471997,41.5335464478,0.518333
Q9NSD5,Q9NSD5-1,602,SWISSMODEL,30,575,4xp9.1.A,-3.0323444995,0.6640918263000001,47.7528076172,0.905316
Q9NSD7,,469,SWISSMODEL,80,410,5vbl.1.B,-5.3709131924,0.5841155483,29.2993621826,0.703625
Q9NSE2,Q9NSE2-1,258,SWISSMODEL,66,258,6i5j.2.A,-3.7090862516,0.6322681901,47.9041900635,0.744186
Q9NSE4,,1012,SWISSMODEL,58,1011,1ffy.1.B,-4.9226224228,0.591345266,39.2857131958,0.9417
Q9NSK0,Q9NSK0-1,619,SWISSMODEL,207,494,6swu.2.A,1.2434762378,0.8056092092,81.7880783081,0.463651
Q9NSN8,Q9NSN8-1,517,SWISSMODEL,6,264,1z87.1.A,-7.9840292552,0.4492452367,29.0598297119,0.499033
Q9NSV4,Q9NSV4-3,1193,SWISSMODEL,638,1075,3obv.1.B,-0.5695153006,0.7519541034,59.325843811,0.366303
Q9NSY0,Q9NSY0-3,501,SWISSMODEL,38,311,5o26.1.A,-4.222600212,0.6034518977000001,29.7297306061,0.54491
Q9NT62,Q9NT62-1,314,SWISSMODEL,27,309,2dyt.1.A,-3.533456436,0.6318208973,41.8867912292,0.898089
Q9NT99,,713,SWISSMODEL,56,452,3zyo.1.A,-2.3301949294,0.6897277794000001,99.2481231689,0.5554
Q9NTI2,Q9NTI2-4,1188,SWISSMODEL,55,1186,6roh.1.A,-3.7786800628,0.6313688612,45.8972053528,0.95202
Q9NTJ3,Q9NTJ3-1,1288,SWISSMODEL,79,1281,6yvu.1.B,-1.2751820249999999,0.7189598059,37.2093009949,0.93323
Q9NTJ4,Q9NTJ4-1,1040,SWISSMODEL,5,1035,6lz1.1.A,-3.4508356097,0.6428392937,38.2411079407,0.990385
Q9NTN9,Q9NTN9-1,838,SWISSMODEL,30,652,1olz.1.A,-3.3521345652,0.6462925889000001,39.6721305847,0.742243
Q9NTQ9,,266,SWISSMODEL,1,210,7jkc.1.A,-2.8700230376,0.6631604288,42.6008987427,0.785714
Q9NTU7,,201,SWISSMODEL,67,201,5h4c.1.A,-0.5186426106,0.7526797095000001,99.4252853394,0.666667
Q9NTW7,Q9NTW7-1,645,SWISSMODEL,202,546,5v3m.1.C,-7.9007141137,0.4968385857,34.7540969849,0.533333
Q9NTX7,Q9NTX7-1,359,SWISSMODEL,31,183,4qpl.2.A,-0.2758838664,0.7663637489,100.0,0.423398
Q9NU02,,776,SWISSMODEL,47,683,5le2.1.A,-6.1796208205,0.5473661314,26.1640796661,0.819588
Q9NUB1,Q9NUB1-1,689,SWISSMODEL,51,680,5jrh.1.A,-2.177291553,0.6873973183000001,48.7261161804,0.912917
Q9NUE0,Q9NUE0-1,388,SWISSMODEL,122,346,6bml.1.A,-4.8908701369,0.5803511604,25.1141548157,0.57732
Q9NUG4,Q9NUG4-1,571,SWISSMODEL,53,329,4wj7.1.A,-5.0002023325,0.5730278019,44.9438209534,0.483363
Q9NUH8,Q9NUH8-1,114,SWISSMODEL,11,110,2loo.1.A,-8.3170931952,0.3534277773,43.4343452454,0.868421
Q9NUJ1,Q9NUJ1-1,306,SWISSMODEL,53,302,6ny9.1.C,1.6690069568,0.8219693911,78.4000015259,0.813725
Q9NUL7,,540,SWISSMODEL,87,504,4nho.1.A,-2.6298769332000003,0.6804927162000001,32.1518974304,0.772222
Q9NUQ7,,469,SWISSMODEL,7,469,3oqc.1.A,-2.1516047343,0.7015010386,84.3817825317,0.985075
Q9NUQ8,Q9NUQ8-1,709,SWISSMODEL,176,702,5zxd.2.A,-2.2802019702,0.6941691076000001,43.9770545959,0.74189
Q9NUU7,Q9NUU7-1,478,SWISSMODEL,54,478,6b4k.1.A,-0.4980174626,0.7543189701,98.8235321045,0.887029
Q9NUV7,Q9NUV7-1,552,SWISSMODEL,43,536,7k0j.1.B,-1.6983027614,0.7161709808000001,71.1895904541,0.893116
Q9NUZ1,Q9NUZ1-1,547,SWISSMODEL,40,546,5y9d.1.A,-3.8133776393,0.6301548824000001,29.1497974396,0.925046
Q9NV31,,184,SWISSMODEL,2,183,6lqr.41.A,-2.2925586581,0.6830039671,53.2967033386,0.983696
Q9NV66,Q9NV66-1,732,SWISSMODEL,355,664,2yx0.1.A,-2.3695657644,0.6885473211,36.5695800781,0.422131
Q9NV72,Q9NV72-1,531,SWISSMODEL,251,527,5wjq.1.C,-2.6162287206,0.6689893035000001,49.1039428711,0.519774
Q9NV79,Q9NV79-1,361,SWISSMODEL,6,224,2yxe.1.A,-3.6440446296999998,0.6492183896,27.0531406403,0.603878
Q9NVE5,Q9NVE5-1,1235,SWISSMODEL,36,516,1nb8.1.A,-8.2214002248,0.5184250439,32.7485389709,0.388664
Q9NVE7,,773,SWISSMODEL,418,771,2q40.1.A,-3.5203693887,0.6540966382,36.0795440674,0.456662
Q9NVF9,Q9NVF9-1,386,SWISSMODEL,60,381,2ig7.1.A,-2.03893169,0.6922381733,32.3076934814,0.831606
Q9NVG8,Q9NVG8-1,400,SWISSMODEL,3,398,1fkm.1.A,-5.8651250753,0.5654956425000001,33.5593223572,0.9875
Q9NVH0,Q9NVH0-1,621,SWISSMODEL,78,294,6k1b.1.A,-0.0590010127,0.7682280611000001,100.0,0.347826
Q9NVM4,Q9NVM4-1,692,SWISSMODEL,27,688,4c4a.1.A,-0.4436811345,0.7480518793,85.23878479,0.955202
Q9NVN3,Q9NVN3-5,520,SWISSMODEL,1,484,6vu8.1.A,-6.5227416203,0.5700246985,45.0526313782,0.928846
Q9NVP1,,670,SWISSMODEL,186,625,6c0f.1.8,-1.8433429323000001,0.7093013053,64.9321289062,0.655224
Q9NVU7,Q9NVU7-1,687,SWISSMODEL,6,461,6ylh.1.o,-3.7773052608,0.6469609324000001,36.8656730652,0.6623
Q9NVV0,,291,SWISSMODEL,5,228,6iz3.1.A,-3.0090312612,0.6582968893000001,55.4744529724,0.766323
Q9NVX2,Q9NVX2-1,485,SWISSMODEL,13,485,4wjs.1.A,-3.7185674636,0.6555151631,46.4668083191,0.973196
Q9NVX7,Q9NVX7-1,518,SWISSMODEL,18,230,4ap2.1.A,-2.2184313205,0.6918144632000001,25.471698761,0.409266
Q9NVZ3,Q9NVZ3-1,263,SWISSMODEL,7,138,6oxl.1.E,-1.9716555466,0.6765820556000001,89.3536148071,0.498099
Q9NW07,,568,SWISSMODEL,148,402,5wjq.1.C,-3.3758945646000003,0.6387548408,43.9215698242,0.447183
Q9NW81,Q9NW81-1,257,SWISSMODEL,71,233,3e4g.1.A,-3.1311806057,0.6374097954,27.6729564667,0.63035
Q9NWM0,Q9NWM0-1,555,SWISSMODEL,24,552,5mbx.1.A,-1.8104690385,0.7080732861,41.99584198,0.951351
Q9NWR8,,336,SWISSMODEL,59,331,6o58.1.I,-2.0077165169,0.6929373896000001,46.9594612122,0.809524
Q9NWZ5,Q9NWZ5-1,548,SWISSMODEL,276,533,1jlr.1.A,-3.199977195,0.6516161832,46.4435157776,0.468978
Q9NX02,Q9NX02-1,1062,SWISSMODEL,155,1046,6npy.1.A,-8.4933946454,0.4664131479,33.7067222595,0.838983
Q9NX07,Q9NX07-1,287,SWISSMODEL,2,181,4f02.1.A,-2.4376620001,0.6773029998,27.9069766998,0.623693
Q9NX08,,183,SWISSMODEL,110,182,6bp6.1.B,-1.1533029731,0.7223905681,26.0273971558,0.393443
Q9NX55,Q9NX55-2,129,SWISSMODEL,35,129,6c95.1.C,-0.8553860444,0.7463728132,100.0,0.728682
Q9NX57,,234,SWISSMODEL,3,205,5szh.1.B,-4.3619882889,0.6039375931000001,31.0526313782,0.863248
Q9NX62,,359,SWISSMODEL,61,356,2wef.1.A,-4.3015810635000005,0.6100263729000001,27.9151935577,0.821727
Q9NX65,Q9NX65-1,697,SWISSMODEL,443,686,5wjq.1.C,-3.740002207,0.6228541031,38.1147537231,0.348637
Q9NXB9,,296,SWISSMODEL,17,265,6y7f.1.A,-4.4743946941,0.5896553188,38.5767784119,0.837838
Q9NXD2,Q9NXD2-1,777,SWISSMODEL,35,667,5gnh.1.A,-4.8801771164000005,0.5928303178000001,30.3571434021,0.813385
Q9NXF8,Q9NXF8-1,308,SWISSMODEL,41,287,6bml.1.A,-3.699207081,0.6237209149,27.5,0.798701
Q9NXH3,,145,SWISSMODEL,47,139,2rlt.1.A,-5.473590233,0.4785521347,35.48387146,0.634483
Q9NXH9,Q9NXH9-1,659,SWISSMODEL,55,505,3axs.1.A,-4.9628443253,0.6071345152000001,26.216217041,0.682853
Q9NXI6,,227,SWISSMODEL,34,110,5fey.1.B,-3.4120779589,0.5578594563,32.432434082,0.334802
Q9NXJ0,Q9NXJ0-1,267,SWISSMODEL,85,183,6vja.1.A,-5.6643233278,0.482964617,43.6170196533,0.367041
Q9NXJ5,Q9NXJ5-1,209,SWISSMODEL,5,197,4hps.1.A,-2.647673303,0.670939873,27.8947372437,0.91866
Q9NXL9,Q9NXL9-1,1143,SWISSMODEL,8,623,5xf8.1.A,-4.7000067804,0.5991340136000001,30.8474578857,0.538058
Q9NXR5,Q9NXR5-1,420,SWISSMODEL,21,293,5led.1.A,-3.3930112541,0.6370342471,26.953125,0.647619
Q9NXS3,Q9NXS3-1,571,SWISSMODEL,282,570,6fmp.1.A,-0.9968845309000001,0.7345586203000001,34.4947738647,0.504378
Q9NXT0,Q9NXT0-1,402,SWISSMODEL,85,368,5wjq.1.C,-2.851571254,0.6603131144000001,45.3571434021,0.70398
Q9NXU5,,204,SWISSMODEL,26,199,3doe.1.A,-2.0025545514,0.6921171088,30.8139533997,0.848039
Q9NXW9,Q9NXW9-1,302,SWISSMODEL,33,278,3tht.2.A,-4.3904241885,0.5941281321,26.4150943756,0.811258
Q9NXZ2,Q9NXZ2-1,648,SWISSMODEL,183,622,6uv1.1.A,-1.4282057826,0.7231940941,45.0934562683,0.677469
Q9NY28,,637,SWISSMODEL,132,627,6e7i.1.A,-3.7905319794,0.6514234790000001,34.255317688,0.77708
Q9NY30,Q9NY30-1,223,SWISSMODEL,1,116,3e9v.1.A,-0.2849376732,0.770359307,38.5964927673,0.515695
Q9NY37,,505,SWISSMODEL,36,472,6vtk.1.A,-2.8223809614,0.6648273023,30.8755760193,0.863366
Q9NY46,Q9NY46-1,2000,SWISSMODEL,50,1886,6a90.1.A,-6.5572221128,0.5341548352000001,43.3557052612,0.918
Q9NY47,Q9NY47-1,1150,SWISSMODEL,64,1110,7jpk.1.C,-2.7014513256,0.6690583186,53.724395752,0.909565
Q9NY57,Q9NY57-1,414,SWISSMODEL,14,376,4fr4.1.A,-1.1762866188,0.7326671741,70.320854187,0.874396
