uniprot_id	n_sites	mean_d	permuted_d	p_value
Q9Y5B6	29	46.01	56.42	0.0470
Q9Y5J3	14	20.56	43.66	0.0010
Q9Y5J5	5	13.79	17.73	0.1818
Q9Y5L4	6	10.46	22.69	0.0110
Q9Y5Q0	50	19.74	29.28	0.0010
Q9Y5Q3	64	28.81	46.38	0.0010
Q9Y5Q9	36	49.52	57.40	0.0160
Q9Y5R5	40	22.07	42.81	0.0010
Q9Y5R6	35	14.19	51.84	0.0010
Q9Y5S2	157	47.76	69.71	0.0010
Q9Y5U8	8	14.31	21.43	0.0320
Q9Y5V3	82	23.43	27.20	0.0010
Q9Y5W3	96	34.48	43.42	0.0010
Q9Y5W7	13	30.54	48.42	0.0010
Q9Y5X2	10	17.49	34.85	0.0010
Q9Y5Y0	6	14.45	23.33	0.0050
Q9Y5Y3	4	9.85	22.29	0.0050
Q9Y5Y5	8	12.06	26.79	0.0010
Q9Y5Z9	11	17.10	23.68	0.0070
Q9Y605	19	11.62	63.73	0.0010
Q9Y613	6	29.16	45.15	0.0310
Q9Y639	44	34.74	47.60	0.0010
Q9Y651	86	27.45	36.72	0.0010
Q9Y664	27	20.04	28.00	0.0010
Q9Y673	3	3.39	18.21	0.0010
Q9Y679	6	16.92	30.39	0.0180
Q9Y692	18	10.16	41.93	0.0010
Q9Y694	5	13.81	27.00	0.0050
Q9Y6B2	4	5.76	23.96	0.0010
Q9Y6C2	31	28.20	62.00	0.0010
Q9Y6C9	19	18.57	26.58	0.0010
Q9Y6D5	41	48.63	78.43	0.0010
Q9Y6D6	118	67.16	79.36	0.0010
Q9Y6D9	1	0.00	0.00	0.0010
Q9Y6E2	14	16.12	38.07	0.0010
Q9Y6F6	1	0.00	0.00	0.0010
Q9Y6H3	1	0.00	0.00	0.0010
Q9Y6I3	40	20.93	45.70	0.0010
Q9Y6I8	2	2.95	15.96	0.0130
Q9Y6J0	28	25.21	68.56	0.0010
Q9Y6K0	12	19.43	25.16	0.0100
Q9Y6K5	6	29.64	36.37	0.0969
Q9Y6N6	20	21.18	76.09	0.0010
Q9Y6Q6	34	46.36	66.04	0.0030
Q9Y6R0	57	30.74	46.00	0.0010
Q9Y6R4	54	41.93	49.82	0.0010
Q9Y6R9	68	36.88	66.72	0.0010
Q9Y6T7	24	34.97	38.72	0.0669
Q9Y6U7	31	51.76	56.88	0.0869
Q9Y6X1	6	14.66	31.38	0.0080
Q9Y6X3	187	36.01	36.88	0.1249
Q9Y6X4	18	12.83	30.28	0.0010
Q9Y6X8	10	23.05	34.56	0.0010
Q9Y6Y1	59	35.45	53.85	0.0010
Q9Y6Y8	3	4.67	27.45	0.0010
S4R3Y5	15	14.19	13.07	0.9081
X6R8D5	2	2.92	16.31	0.0180
